"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/System/Menu/menu.d:51","nein|ja","nein|ja","","","menu_no_yes","",""
"Scripts/System/Menu/menu.d:53","aus|an","aus|an","","","menu_off_on","",""
"Scripts/System/Menu/menu.d:55","Zurück","Zurück","","","menu_back","",""
"Scripts/System/Menu/menu.d:57","Gewünschte Taste betätigen.","Gewünschte Taste betätigen.","","","ctrl_keydef_info","",""
"Scripts/System/Menu/menu.d:59","Taste ENTF zum Löschen und RETURN zum definieren","Taste ENTF zum Löschen und RETURN zum definieren","","","ctrl_keydef","",""
"Scripts/System/Menu/menu.d:305","Neues Spiel starten","Neues Spiel starten","","","menuitem_main_newgame.text[0]","",""
"Scripts/System/Menu/menu.d:306","Ein neues Spiel beginnen.","Ein neues Spiel beginnen.","","","menuitem_main_newgame.text[1]","",""
"Scripts/System/Menu/menu.d:318","Spiel laden","Spiel laden","","","menuitem_main_savegame_load.text[0]","",""
"Scripts/System/Menu/menu.d:319","Einen gespeicherten Spielstand laden.","Einen gespeicherten Spielstand laden.","","","menuitem_main_savegame_load.text[1]","",""
"Scripts/System/Menu/menu.d:331","Spiel speichern","Spiel speichern","","","menuitem_main_savegame_save.text[0]","",""
"Scripts/System/Menu/menu.d:332","Den aktuellen Spielstand speichern.","Den aktuellen Spielstand speichern.","","","menuitem_main_savegame_save.text[1]","",""
"Scripts/System/Menu/menu.d:344","Weiterspielen","Weiterspielen","","","menuitem_main_resume.text[0]","",""
"Scripts/System/Menu/menu.d:345","Aktuelles Spiel fortführen.","Aktuelles Spiel fortführen.","","","menuitem_main_resume.text[1]","",""
"Scripts/System/Menu/menu.d:356","Einstellungen","Einstellungen","","","menuitem_main_options.text[0]","",""
"Scripts/System/Menu/menu.d:357","Spiel, Video, Audio und Tastatur einstellen","Spiel, Video, Audio und Tastatur einstellen","","","menuitem_main_options.text[1]","",""
"Scripts/System/Menu/menu.d:369","Spiel beenden","Spiel beenden","","","menuitem_main_exit.text[0]","",""
"Scripts/System/Menu/menu.d:370","Das Spiel verlassen.","Das Spiel verlassen.","","","menuitem_main_exit.text[1]","",""
"Scripts/System/Menu/menu.d:426","EINSTELLUNGEN","EINSTELLUNGEN","","","menuitem_opt_heading.text[0]","",""
"Scripts/System/Menu/menu.d:437","Spiel","Spiel","","","menuitem_opt_game.text[0]","",""
"Scripts/System/Menu/menu.d:438","Diverse Spieleinstellungen vornehmen.","Diverse Spieleinstellungen vornehmen.","","","menuitem_opt_game.text[1]","",""
"Scripts/System/Menu/menu.d:450","Grafik","Grafik","","","menuitem_opt_graphics.text[0]","",""
"Scripts/System/Menu/menu.d:451","Sichtweite, Details und Effekte.","Sichtweite, Details und Effekte.","","","menuitem_opt_graphics.text[1]","",""
"Scripts/System/Menu/menu.d:463","Video","Video","","","menuitem_opt_video.text[0]","",""
"Scripts/System/Menu/menu.d:464","Grafikkarte, Auflösung und Helligkeit.","Grafikkarte, Auflösung und Helligkeit.","","","menuitem_opt_video.text[1]","",""
"Scripts/System/Menu/menu.d:476","Audio","Audio","","","menuitem_opt_audio.text[0]","",""
"Scripts/System/Menu/menu.d:477","Musik, Sprache und Soundeffekte.","Musik, Sprache und Soundeffekte.","","","menuitem_opt_audio.text[1]","",""
"Scripts/System/Menu/menu.d:489","Steuerung","Steuerung","","","menuitem_opt_controls.text[0]","",""
"Scripts/System/Menu/menu.d:490","Konfiguration der Tastenbelegung.","Konfiguration der Tastenbelegung.","","","menuitem_opt_controls.text[1]","",""
"Scripts/System/Menu/menu.d:502","Erweitert","Erweitert","","","menuitem_opt_ext.text[0]","",""
"Scripts/System/Menu/menu.d:503","Weitere Optionen","Weitere Optionen","","","menuitem_opt_ext.text[1]","",""
"Scripts/System/Menu/menu.d:515","Performance/Qualität","Performance/Qualität","","","menuitem_perf.text[0]","",""
"Scripts/System/Menu/menu.d:516","Optimierung von Performance und Qualität.","Optimierung von Performance und Qualität.","","","menuitem_perf.text[1]","",""
"Scripts/System/Menu/menu.d:529","benutzerdefiniert#hohe Performance|mittlere Qualität|hohe Qualität","benutzerdefiniert#hohe Performance|mittlere Qualität|hohe Qualität","","","menuitem_perf_choice.text[0]","",""
"Scripts/System/Menu/menu.d:580","SPIEL EINSTELLUNGEN","SPIEL EINSTELLUNGEN","","","menuitem_game_headline.text[0]","",""
"Scripts/System/Menu/menu.d:591","Untertitel","Untertitel","","","menuitem_game_sub_titles.text[0]","",""
